text,label
@BrendaLeeNY @JeremyKonyndyk @Whateva691 Dr Fauci is who I’m listing to. I don’t trust the CDC.,0
I’m sheltering in place in my office. The building next door has been evacuated. I can’t believe I have to write this.,0
"It's been almost 22 hours since my 1st dose of the Pfizer covid vaccine.   I am feeling NO side effects.   Had some minor arm soreness yesterday at the injection site.  It's totally gone.  Please, get your vaccinations as soon as you are able to.  You will be glad you did.",0
"#UPDATE In a dramatic about-turn, the new US administration on Thursday thanked the World Health Organization (#WHO) for leading the global coronavirus pandemic response and vowed to remain a member state https://t.co/U8MBsiIqRm #AnthonyFauci #Fauci https://t.co/gCdPqgvJTU",0
"Louisiana’s newest Republican member of the U.S. House, Luke Letlow, has died from complications related to COVID-19 only days before being sworn into office. He was 41.
https://t.co/LByxWgheaI",0
A vote for Biden is a vote to defeat the coronavirus. Reply with #BidenWillCrushCovid if you agree!,0
ICYMI: Governor Cuomo's latest comments about the pandemic as nursing home reports surface: https://t.co/4osm4RkJjj,0
"40,000 people a day are coming down with the coronavirus. What is the matter with this guy? https://t.co/N71KynIX2k",0
"NEW: Biden health officials just announced the approval of an over-the-counter Covid test that gives results in 15 minutes. Accuracy is 95%. It's a nasal swab, but a short one, not the ""brain tickler"" that people would struggle to use themselves.",0
Trump's trade war could by itself have pushed the US into recession even without COVID https://t.co/yu5ctPb5Jb,0
"RUBY and JOSEPH MORTON JR., mother and son of the Navajo Nation, died of COVID-19. Joseph, 50, worked at the Safeway grocery store and Ruby, 73, was a retired nurse. 

Via @stevenjhsieh 

https://t.co/T8813lDmiX",0
"10,000 Indigenous people, union members and more are striking in Colombia to protest police violence and the killing of activists.

Protesters are demanding #COVID19 unemployment aid and steps to end gender-based violence. The president has refused to meet with protest leaders. https://t.co/3MeYnSybp2",0
"Fauci comes to Trump defense after Woodward book claim, says he did not hear President distort conversations about coronavirus | Just The News https://t.co/obDobopKwB",0
"Do folks realize how batty it is that, 8 months in, we’re still focused on keeping restaurants open during a pandemic instead of providing $ to everyone from the restaurant owner to the dishwasher so they can stay home for a few weeks &amp; we can stop the spread?",0
"It's been a dark four years. We’re fighting a pandemic and an economic crisis. It would have been easy to just throw up our hands and give up. 

Instead, a record number of Americans voted in this election—and you’d better believe we’re going to make sure their voices are heard.",0
"Mike Pence really was like, “Thanks, Susan. You’re right. I’m the head of the COVID task force. My boss tested positive, he gave it to my colleagues, my staff, and everyone around me. And I’m sitting behind a layer of plexiglass. But I couldn’t be prouder of the job we’ve done.”",0
"Young, healthy Senator, who spoke at rallies packed w/thousands w/o masks, who supports Trump -who’s down-played COVID &amp; mocked those who wear masks, is 1st to get vaccine while most medical workers, elderly &amp; infirm Americans, wait.
Congratulations on ur privilege, @marcorubio. https://t.co/gpm3PfNCd4",0
"Missouri's senior senator will appear live tomorrow morning on @CNNSotu with host @DanaBashCNN. Senator @RoyBlunt (R) will be discussing COVID, the transition and possibly Iran. The program airs at 8 am central time on Sunday.",0
"@ProjectLincoln @SenateGOP Donald Trump Strikes Out on Three Pitches.

Strike #1: #Trump's National Debt Increase

Strike #2: #Trump's Failed COVID-19 Response

Strike #3: #Trump Loss Of American Jobs

See Details:

https://t.co/EYxMf2HpVe",0
"While we fight lockdowns, a pandemic, losing jobs, and watch ANTIFA and BLM rioting, looting, and burning ... Thank God, Chris Wallace focused on the important stuff at the debate like ""WHitE sUpREmAcY"" and ""gLoBAl wARmINg""

(Farting sound).  👉🤡",0
URGENT: Why home treatment of #COVID19 with several drugs is crucial. Anti-@realDonaldTrump politics is destroying the public health. https://t.co/JLd0au00yo,0
"BREAKING: Moments after stating “I learned a lot about COVID”, the President takes a joyride in an enclosed space with presumably #COVID19 negative people, all while on experimental medications.

https://t.co/q3uc3YYLrg",0
If you’re pro-life you’ll stay home for Thanksgiving.,0
"A great example of a red herring. See, the other European countries who did failed lockdowns also have such policies. So do their failed lockdowns discredit their policies like he claims Sweden's success reinforces them? This guy has a PhD, and it apparently it's in bullshit. https://t.co/nTd218Mlfo",0
Scientists Question is it the Flu or COVID? #OANN https://t.co/lcDEkRjfnt,0
"@VirusInoculum @sdut Worst pandemic? 99.9% survival rate is the worst? Um, Spanish flu?",1
"Canada 🇨🇦
The silent majority is no longer silent!
Anti-Lockdown Protest in Montreal🇨🇦 https://t.co/13IXXwiwVv",0
"President-elect Biden says he'd ""be happy"" to join former Presidents Obama, Bush and Clinton in getting a Covid-19 vaccination in public to prove it's safe. Now, that’s the leadership our country needs!",0
@murray_nyc @realDonaldTrump Too bad our Nation does not have a leader that could have helped with this Coronavirus. The heath and economic crisis fall squarely on trumps shoulders. His ignorance knows no bounds.,0
"Richard Hinch, newly sworn in Republican speaker of the New Hampshire House, dies of Covid-19 after attending events with largely unmasked fellow lawmakers. He was 71. Obit by @kseelye https://t.co/M8mRYhLunZ",0
Does anyone know how I can unsubscribe from all coronavirus reporting? Is there an unsubscribe button I can push somewhere? I don’t care about any of the numbers.,0
"#Paris riot cops disperse protesters with tear gas as harsh 2nd #lockdown takes effect in #France

MORE: https://t.co/EjG0CSaQSL https://t.co/Uz4DiVuHbC",0
"FEDERAL CRIMES Uncovered In Biden Hard Drive

Rudy Giuliani’s analysis, here: https://t.co/2WDqpnvx1F https://t.co/oJttd9s8fM",0
"We lost our @sagaftra healthcare by 1 day and I'm a cancer patient. @TheGabrielle_C  and @SAGPH don't care about any of us, did nothing to help us in the pandemic, mismanaged the fund and need to be removed. Disgrace! https://t.co/X8CyfxdykG",0
"Despite some of the highest Covid-19 death rates in America, Navajo Nation increased their turnout and went 97% for Biden...yes, 97%...

We owe them a debt of gratitude in helping to flip Arizona.",0
@sistronk Every Lib wants to be a Covid snitch. Enjoy your flight,1
It felt weird to me that cherry is a frontline healthcare worker during a pandemic and hadn’t been working in drag for months and they just decided not to bring her back.,0
22NEWS Special Edition--Ask your questions: Coping With COVID | The Vaccine  https://t.co/cHyYoq3q23 @WWLP22News #covidvacccine,0
NYC SPIRALS: Biz Owners Say Boroughs Needed ‘Amazon Deal’ to Shore Up Local Economy During Pandemic https://t.co/HmusdjPcql,0
"New York Fire Department Won’t Require Medics, Firefighters to Get COVID-19 Vaccine via @nationalfile https://t.co/Bfd1IPp6Rp",0
"CNN: 498,000 people in the United States have died from coronavirus.",0
@whatifisaidit @politicususa Do it now! @realDonaldTrump #ChargeTrump #PrisonForTrump #TrumpIgnoresCovid #TrumpDoesNothing https://t.co/ym0GZ3WiFz,0
"COVID relief agreement with Sen. Toomey reached:

He dropped his dangerous language tying the Fed’s hands to respond to crises

Resolving this issue successfully now allows us to move onto passing aid for Americans, extend unemployment insurance, deliver survival checks, and more",0
"as of today, we officially have more taylor swift albums in 2020 than stimulus checks from the government during a pandemic",0
"“HoW yOu KnOW iTs cOVId???” 

His wife confirmed a positive test when talking to EMTs.",0
"CDC: Wear a mask! Social Distance! Get the vaccine!
Me: absolutely!

CDC: don’t eat raw cookie dough
Me: I’ll see you in hell",0
Trending number one on twitter: #LindseyGrahamHasCovid,0
"""It’s a communist one party state, we said. We couldn’t get away with it in Europe, we thought… and then Italy did it. And we realised we could."" - Neil Ferguson on the origin of the lockdowns

https://t.co/KvK5INksLP",1
Why did the president knowingly mislead America about the coronavirus threat?,0
"Nope, lockdowns for the sake of lockdowns. Idiots is what they all are. The “cure” is FAR FAR FAR worse than the China Virus and it’s not even close. https://t.co/uEnVCG1Eli",1
"If only @realDonaldTrump had just shot someone in the middle of 5th avenue. Instead, he’s immobilized the Covid response of the greatest country in the world and now 200,000 Americans are dead. #TrumpLiedAmericansDied",0
"Seriously, screw this guy. First the complete lack of a state plan for COVID, and now this utterly botched winter storm and rolling blackouts.

Greg Abbott: Demand the resignation of Greg Abbott - Sign the Petition! https://t.co/qDLbaEmCJj via @Change",0
"This #LaborDay2020 weekend, I’m fighting for workers on the frontlines of this pandemic. We still need an Essential Workers Bill of Rights to get workers the premium pay, safety protections, paid leave, and bargaining rights that they deserve. https://t.co/9v08KjYkPs",0
"Right now, Senate Republicans are denying the outcome of the election, obstructing a bipartisan stimulus bill, and inviting an anti-vaccine doctor to testify as we rollout #COVID19 vaccines. Talk about extremists having taken over the party.",0
